File_name,City,Population,Crime_type,Crime_count,Crime_category,Crime_year,City_size,County,State
OIBRS_CrimeData_2022.csv,Bellbrook,7426,Larceny,40,property,2022,small,Greene,Ohio
OIBRS_CrimeData_2022.csv,Bellbrook,7426,Motor vehicle theft,1,property,2022,small,Greene,Ohio
OIBRS_CrimeData_2017.csv,Bellefontaine,13144,Murder,0,violent,2017,small,Logan,Ohio
OIBRS_CrimeData_2017.csv,Bellefontaine,13144,Rape,7,violent,2017,small,Logan,Ohio
OIBRS_CrimeData_2017.csv,Bellefontaine,13144,Robbery,2,violent,2017,small,Logan,Ohio
OIBRS_CrimeData_2017.csv,Bellefontaine,13144,Aggravated assault,7,violent,2017,small,Logan,Ohio
OIBRS_CrimeData_2017.csv,Bellefontaine,13144,Burglary,48,property,2017,small,Logan,Ohio
OIBRS_CrimeData_2017.csv,Bellefontaine,13144,Larceny,288,property,2017,small,Logan,Ohio
OIBRS_CrimeData_2017.csv,Bellefontaine,13144,Motor vehicle theft,5,property,2017,small,Logan,Ohio
OIBRS_CrimeData_2018.csv,Bellefontaine,13137,Murder,1,violent,2018,small,Logan,Ohio
OIBRS_CrimeData_2018.csv,Bellefontaine,13137,Rape,1,violent,2018,small,Logan,Ohio
OIBRS_CrimeData_2018.csv,Bellefontaine,13137,Robbery,1,violent,2018,small,Logan,Ohio
OIBRS_CrimeData_2018.csv,Bellefontaine,13137,Aggravated assault,9,violent,2018,small,Logan,Ohio
OIBRS_CrimeData_2018.csv,Bellefontaine,13137,Burglary,26,property,2018,small,Logan,Ohio
OIBRS_CrimeData_2018.csv,Bellefontaine,13137,Larceny,261,property,2018,small,Logan,Ohio
OIBRS_CrimeData_2018.csv,Bellefontaine,13137,Motor vehicle theft,0,property,2018,small,Logan,Ohio
OIBRS_CrimeData_2019.csv,Bellefontaine,13145,Murder,0,violent,2019,small,Logan,Ohio
OIBRS_CrimeData_2019.csv,Bellefontaine,13145,Rape,6,violent,2019,small,Logan,Ohio
OIBRS_CrimeData_2019.csv,Bellefontaine,13145,Robbery,0,violent,2019,small,Logan,Ohio
OIBRS_CrimeData_2019.csv,Bellefontaine,13145,Aggravated assault,19,violent,2019,small,Logan,Ohio
OIBRS_CrimeData_2019.csv,Bellefontaine,13145,Burglary,32,property,2019,small,Logan,Ohio
OIBRS_CrimeData_2019.csv,Bellefontaine,13145,Larceny,172,property,2019,small,Logan,Ohio
OIBRS_CrimeData_2019.csv,Bellefontaine,13145,Motor vehicle theft,3,property,2019,small,Logan,Ohio
OIBRS_CrimeData_2020.csv,Bellefontaine,13240,Murder,0,violent,2020,small,Logan,Ohio
OIBRS_CrimeData_2020.csv,Bellefontaine,13240,Rape,3,violent,2020,small,Logan,Ohio
OIBRS_CrimeData_2020.csv,Bellefontaine,13240,Robbery,1,violent,2020,small,Logan,Ohio
OIBRS_CrimeData_2020.csv,Bellefontaine,13240,Aggravated assault,5,violent,2020,small,Logan,Ohio
OIBRS_CrimeData_2020.csv,Bellefontaine,13240,Burglary,24,property,2020,small,Logan,Ohio
OIBRS_CrimeData_2020.csv,Bellefontaine,13240,Larceny,158,property,2020,small,Logan,Ohio
OIBRS_CrimeData_2020.csv,Bellefontaine,13240,Motor vehicle theft,9,property,2020,small,Logan,Ohio
OIBRS_CrimeData_2021.csv,Bellefontaine,13131,Murder,0,violent,2021,small,Logan,Ohio
OIBRS_CrimeData_2021.csv,Bellefontaine,13131,Rape,6,violent,2021,small,Logan,Ohio
OIBRS_CrimeData_2021.csv,Bellefontaine,13131,Robbery,2,violent,2021,small,Logan,Ohio
OIBRS_CrimeData_2021.csv,Bellefontaine,13131,Aggravated assault,12,violent,2021,small,Logan,Ohio
OIBRS_CrimeData_2021.csv,Bellefontaine,13131,Burglary,11,property,2021,small,Logan,Ohio
OIBRS_CrimeData_2021.csv,Bellefontaine,13131,Larceny,152,property,2021,small,Logan,Ohio
OIBRS_CrimeData_2021.csv,Bellefontaine,13131,Motor vehicle theft,9,property,2021,small,Logan,Ohio
OIBRS_CrimeData_2022.csv,Bellefontaine,13131,Murder,0,violent,2022,small,Logan,Ohio
OIBRS_CrimeData_2022.csv,Bellefontaine,13131,Rape,7,violent,2022,small,Logan,Ohio
OIBRS_CrimeData_2022.csv,Bellefontaine,13131,Robbery,0,violent,2022,small,Logan,Ohio
OIBRS_CrimeData_2022.csv,Bellefontaine,13131,Aggravated assault,10,violent,2022,small,Logan,Ohio
OIBRS_CrimeData_2022.csv,Bellefontaine,13131,Burglary,8,property,2022,small,Logan,Ohio
OIBRS_CrimeData_2022.csv,Bellefontaine,13131,Larceny,104,property,2022,small,Logan,Ohio
OIBRS_CrimeData_2022.csv,Bellefontaine,13131,Motor vehicle theft,1,property,2022,small,Logan,Ohio
OIBRS_CrimeData_2017.csv,Bellville,1864,Murder,0,violent,2017,small,Richland,Ohio
OIBRS_CrimeData_2017.csv,Bellville,1864,Rape,0,violent,2017,small,Richland,Ohio
OIBRS_CrimeData_2017.csv,Bellville,1864,Robbery,0,violent,2017,small,Richland,Ohio
OIBRS_CrimeData_2017.csv,Bellville,1864,Aggravated assault,0,violent,2017,small,Richland,Ohio
OIBRS_CrimeData_2017.csv,Bellville,1864,Burglary,2,property,2017,small,Richland,Ohio
OIBRS_CrimeData_2017.csv,Bellville,1864,Larceny,15,property,2017,small,Richland,Ohio
OIBRS_CrimeData_2017.csv,Bellville,1864,Motor vehicle theft,1,property,2017,small,Richland,Ohio
OIBRS_CrimeData_2018.csv,Bellville,1867,Murder,0,violent,2018,small,Richland,Ohio
OIBRS_CrimeData_2018.csv,Bellville,1867,Rape,0,violent,2018,small,Richland,Ohio
OIBRS_CrimeData_2018.csv,Bellville,1867,Robbery,0,violent,2018,small,Richland,Ohio
OIBRS_CrimeData_2018.csv,Bellville,1867,Aggravated assault,0,violent,2018,small,Richland,Ohio
OIBRS_CrimeData_2018.csv,Bellville,1867,Burglary,1,property,2018,small,Richland,Ohio
OIBRS_CrimeData_2018.csv,Bellville,1867,Larceny,24,property,2018,small,Richland,Ohio
OIBRS_CrimeData_2018.csv,Bellville,1867,Motor vehicle theft,0,property,2018,small,Richland,Ohio
OIBRS_CrimeData_2019.csv,Bellville,1895,Murder,0,violent,2019,small,Richland,Ohio
OIBRS_CrimeData_2019.csv,Bellville,1895,Rape,0,violent,2019,small,Richland,Ohio
OIBRS_CrimeData_2019.csv,Bellville,1895,Robbery,1,violent,2019,small,Richland,Ohio
OIBRS_CrimeData_2019.csv,Bellville,1895,Aggravated assault,0,violent,2019,small,Richland,Ohio
OIBRS_CrimeData_2019.csv,Bellville,1895,Burglary,0,property,2019,small,Richland,Ohio
OIBRS_CrimeData_2019.csv,Bellville,1895,Larceny,16,property,2019,small,Richland,Ohio
OIBRS_CrimeData_2019.csv,Bellville,1895,Motor vehicle theft,1,property,2019,small,Richland,Ohio
OIBRS_CrimeData_2020.csv,Bellville,1933,Murder,0,violent,2020,small,Richland,Ohio
OIBRS_CrimeData_2020.csv,Bellville,1933,Rape,0,violent,2020,small,Richland,Ohio
OIBRS_CrimeData_2020.csv,Bellville,1933,Robbery,0,violent,2020,small,Richland,Ohio
OIBRS_CrimeData_2020.csv,Bellville,1933,Aggravated assault,4,violent,2020,small,Richland,Ohio
OIBRS_CrimeData_2020.csv,Bellville,1933,Burglary,3,property,2020,small,Richland,Ohio
OIBRS_CrimeData_2020.csv,Bellville,1933,Larceny,11,property,2020,small,Richland,Ohio
OIBRS_CrimeData_2020.csv,Bellville,1933,Motor vehicle theft,1,property,2020,small,Richland,Ohio
OIBRS_CrimeData_2021.csv,Bellville,1937,Murder,0,violent,2021,small,Richland,Ohio
OIBRS_CrimeData_2021.csv,Bellville,1937,Rape,0,violent,2021,small,Richland,Ohio
OIBRS_CrimeData_2021.csv,Bellville,1937,Robbery,0,violent,2021,small,Richland,Ohio
OIBRS_CrimeData_2021.csv,Bellville,1937,Aggravated assault,0,violent,2021,small,Richland,Ohio
OIBRS_CrimeData_2021.csv,Bellville,1937,Burglary,2,property,2021,small,Richland,Ohio
OIBRS_CrimeData_2021.csv,Bellville,1937,Larceny,11,property,2021,small,Richland,Ohio
OIBRS_CrimeData_2021.csv,Bellville,1937,Motor vehicle theft,0,property,2021,small,Richland,Ohio
OIBRS_CrimeData_2022.csv,Bellville,1937,Murder,0,violent,2022,small,Richland,Ohio
OIBRS_CrimeData_2022.csv,Bellville,1937,Rape,0,violent,2022,small,Richland,Ohio
OIBRS_CrimeData_2022.csv,Bellville,1937,Robbery,0,violent,2022,small,Richland,Ohio
OIBRS_CrimeData_2022.csv,Bellville,1937,Aggravated assault,1,violent,2022,small,Richland,Ohio
OIBRS_CrimeData_2022.csv,Bellville,1937,Burglary,4,property,2022,small,Richland,Ohio
OIBRS_CrimeData_2022.csv,Bellville,1937,Larceny,16,property,2022,small,Richland,Ohio
OIBRS_CrimeData_2022.csv,Bellville,1937,Motor vehicle theft,4,property,2022,small,Richland,Ohio
OIBRS_CrimeData_2017.csv,Belpre,6466,Murder,0,violent,2017,small,Washington,Ohio
OIBRS_CrimeData_2017.csv,Belpre,6466,Rape,0,violent,2017,small,Washington,Ohio
OIBRS_CrimeData_2017.csv,Belpre,6466,Robbery,0,violent,2017,small,Washington,Ohio
OIBRS_CrimeData_2017.csv,Belpre,6466,Aggravated assault,3,violent,2017,small,Washington,Ohio
OIBRS_CrimeData_2017.csv,Belpre,6466,Burglary,20,property,2017,small,Washington,Ohio
OIBRS_CrimeData_2017.csv,Belpre,6466,Larceny,69,property,2017,small,Washington,Ohio
OIBRS_CrimeData_2017.csv,Belpre,6466,Motor vehicle theft,5,property,2017,small,Washington,Ohio
OIBRS_CrimeData_2018.csv,Belpre,6402,Murder,0,violent,2018,small,Washington,Ohio
OIBRS_CrimeData_2018.csv,Belpre,6402,Rape,2,violent,2018,small,Washington,Ohio
OIBRS_CrimeData_2018.csv,Belpre,6402,Robbery,1,violent,2018,small,Washington,Ohio
OIBRS_CrimeData_2018.csv,Belpre,6402,Aggravated assault,5,violent,2018,small,Washington,Ohio
OIBRS_CrimeData_2018.csv,Belpre,6402,Burglary,17,property,2018,small,Washington,Ohio
OIBRS_CrimeData_2018.csv,Belpre,6402,Larceny,88,property,2018,small,Washington,Ohio
OIBRS_CrimeData_2018.csv,Belpre,6402,Motor vehicle theft,9,property,2018,small,Washington,Ohio
OIBRS_CrimeData_2019.csv,Belpre,6386,Murder,0,violent,2019,small,Washington,Ohio
OIBRS_CrimeData_2019.csv,Belpre,6386,Rape,1,violent,2019,small,Washington,Ohio
OIBRS_CrimeData_2019.csv,Belpre,6386,Robbery,0,violent,2019,small,Washington,Ohio
OIBRS_CrimeData_2019.csv,Belpre,6386,Aggravated assault,4,violent,2019,small,Washington,Ohio
OIBRS_CrimeData_2019.csv,Belpre,6386,Burglary,22,property,2019,small,Washington,Ohio
OIBRS_CrimeData_2019.csv,Belpre,6386,Larceny,86,property,2019,small,Washington,Ohio
OIBRS_CrimeData_2019.csv,Belpre,6386,Motor vehicle theft,18,property,2019,small,Washington,Ohio
OIBRS_CrimeData_2020.csv,Belpre,6381,Murder,0,violent,2020,small,Washington,Ohio
OIBRS_CrimeData_2020.csv,Belpre,6381,Rape,7,violent,2020,small,Washington,Ohio
OIBRS_CrimeData_2020.csv,Belpre,6381,Robbery,0,violent,2020,small,Washington,Ohio
OIBRS_CrimeData_2020.csv,Belpre,6381,Aggravated assault,6,violent,2020,small,Washington,Ohio
OIBRS_CrimeData_2020.csv,Belpre,6381,Burglary,39,property,2020,small,Washington,Ohio
OIBRS_CrimeData_2020.csv,Belpre,6381,Larceny,75,property,2020,small,Washington,Ohio
OIBRS_CrimeData_2020.csv,Belpre,6381,Motor vehicle theft,9,property,2020,small,Washington,Ohio
OIBRS_CrimeData_2021.csv,Belpre,6348,Murder,1,violent,2021,small,Washington,Ohio
OIBRS_CrimeData_2021.csv,Belpre,6348,Rape,0,violent,2021,small,Washington,Ohio
OIBRS_CrimeData_2021.csv,Belpre,6348,Robbery,1,violent,2021,small,Washington,Ohio
OIBRS_CrimeData_2021.csv,Belpre,6348,Aggravated assault,4,violent,2021,small,Washington,Ohio
OIBRS_CrimeData_2021.csv,Belpre,6348,Burglary,9,property,2021,small,Washington,Ohio
OIBRS_CrimeData_2021.csv,Belpre,6348,Larceny,92,property,2021,small,Washington,Ohio
OIBRS_CrimeData_2021.csv,Belpre,6348,Motor vehicle theft,7,property,2021,small,Washington,Ohio
OIBRS_CrimeData_2022.csv,Belpre,6348,Murder,0,violent,2022,small,Washington,Ohio
OIBRS_CrimeData_2022.csv,Belpre,6348,Rape,3,violent,2022,small,Washington,Ohio
OIBRS_CrimeData_2022.csv,Belpre,6348,Robbery,0,violent,2022,small,Washington,Ohio
OIBRS_CrimeData_2022.csv,Belpre,6348,Aggravated assault,9,violent,2022,small,Washington,Ohio
OIBRS_CrimeData_2022.csv,Belpre,6348,Burglary,5,property,2022,small,Washington,Ohio
OIBRS_CrimeData_2022.csv,Belpre,6348,Larceny,59,property,2022,small,Washington,Ohio
OIBRS_CrimeData_2022.csv,Belpre,6348,Motor vehicle theft,6,property,2022,small,Washington,Ohio
OIBRS_CrimeData_2017.csv,Bethel,2791,Murder,0,violent,2017,small,Clermont,Ohio
OIBRS_CrimeData_2017.csv,Bethel,2791,Rape,0,violent,2017,small,Clermont,Ohio
OIBRS_CrimeData_2017.csv,Bethel,2791,Robbery,0,violent,2017,small,Clermont,Ohio
OIBRS_CrimeData_2017.csv,Bethel,2791,Aggravated assault,4,violent,2017,small,Clermont,Ohio
OIBRS_CrimeData_2017.csv,Bethel,2791,Burglary,16,property,2017,small,Clermont,Ohio
OIBRS_CrimeData_2017.csv,Bethel,2791,Larceny,77,property,2017,small,Clermont,Ohio
OIBRS_CrimeData_2017.csv,Bethel,2791,Motor vehicle theft,2,property,2017,small,Clermont,Ohio
OIBRS_CrimeData_2018.csv,Bethel,2796,Murder,0,violent,2018,small,Clermont,Ohio
OIBRS_CrimeData_2018.csv,Bethel,2796,Rape,2,violent,2018,small,Clermont,Ohio
OIBRS_CrimeData_2018.csv,Bethel,2796,Robbery,2,violent,2018,small,Clermont,Ohio
OIBRS_CrimeData_2018.csv,Bethel,2796,Aggravated assault,7,violent,2018,small,Clermont,Ohio
OIBRS_CrimeData_2018.csv,Bethel,2796,Burglary,2,property,2018,small,Clermont,Ohio
OIBRS_CrimeData_2018.csv,Bethel,2796,Larceny,61,property,2018,small,Clermont,Ohio
OIBRS_CrimeData_2018.csv,Bethel,2796,Motor vehicle theft,3,property,2018,small,Clermont,Ohio
OIBRS_CrimeData_2019.csv,Bethel,2809,Murder,0,violent,2019,small,Clermont,Ohio
OIBRS_CrimeData_2019.csv,Bethel,2809,Rape,3,violent,2019,small,Clermont,Ohio
OIBRS_CrimeData_2019.csv,Bethel,2809,Robbery,0,violent,2019,small,Clermont,Ohio
OIBRS_CrimeData_2019.csv,Bethel,2809,Aggravated assault,7,violent,2019,small,Clermont,Ohio
OIBRS_CrimeData_2019.csv,Bethel,2809,Burglary,16,property,2019,small,Clermont,Ohio
OIBRS_CrimeData_2019.csv,Bethel,2809,Larceny,63,property,2019,small,Clermont,Ohio
OIBRS_CrimeData_2019.csv,Bethel,2809,Motor vehicle theft,4,property,2019,small,Clermont,Ohio
OIBRS_CrimeData_2020.csv,Bethel,2823,Murder,0,violent,2020,small,Clermont,Ohio
OIBRS_CrimeData_2020.csv,Bethel,2823,Rape,1,violent,2020,small,Clermont,Ohio
OIBRS_CrimeData_2020.csv,Bethel,2823,Robbery,1,violent,2020,small,Clermont,Ohio
OIBRS_CrimeData_2020.csv,Bethel,2823,Aggravated assault,3,violent,2020,small,Clermont,Ohio
OIBRS_CrimeData_2020.csv,Bethel,2823,Burglary,9,property,2020,small,Clermont,Ohio
OIBRS_CrimeData_2020.csv,Bethel,2823,Larceny,42,property,2020,small,Clermont,Ohio
OIBRS_CrimeData_2020.csv,Bethel,2823,Motor vehicle theft,2,property,2020,small,Clermont,Ohio
OIBRS_CrimeData_2017.csv,Bexley,13773,Murder,2,violent,2017,small,Franklin,Ohio
OIBRS_CrimeData_2017.csv,Bexley,13773,Rape,4,violent,2017,small,Franklin,Ohio
OIBRS_CrimeData_2017.csv,Bexley,13773,Robbery,10,violent,2017,small,Franklin,Ohio
OIBRS_CrimeData_2017.csv,Bexley,13773,Aggravated assault,5,violent,2017,small,Franklin,Ohio
OIBRS_CrimeData_2017.csv,Bexley,13773,Burglary,106,property,2017,small,Franklin,Ohio
OIBRS_CrimeData_2017.csv,Bexley,13773,Larceny,308,property,2017,small,Franklin,Ohio
OIBRS_CrimeData_2017.csv,Bexley,13773,Motor vehicle theft,16,property,2017,small,Franklin,Ohio
OIBRS_CrimeData_2018.csv,Bexley,13893,Murder,1,violent,2018,small,Franklin,Ohio
OIBRS_CrimeData_2018.csv,Bexley,13893,Rape,5,violent,2018,small,Franklin,Ohio
OIBRS_CrimeData_2018.csv,Bexley,13893,Robbery,4,violent,2018,small,Franklin,Ohio
OIBRS_CrimeData_2018.csv,Bexley,13893,Aggravated assault,6,violent,2018,small,Franklin,Ohio
OIBRS_CrimeData_2018.csv,Bexley,13893,Burglary,96,property,2018,small,Franklin,Ohio
OIBRS_CrimeData_2018.csv,Bexley,13893,Larceny,294,property,2018,small,Franklin,Ohio
OIBRS_CrimeData_2018.csv,Bexley,13893,Motor vehicle theft,18,property,2018,small,Franklin,Ohio
OIBRS_CrimeData_2019.csv,Bexley,13956,Murder,0,violent,2019,small,Franklin,Ohio
OIBRS_CrimeData_2019.csv,Bexley,13956,Rape,3,violent,2019,small,Franklin,Ohio
OIBRS_CrimeData_2019.csv,Bexley,13956,Robbery,4,violent,2019,small,Franklin,Ohio
OIBRS_CrimeData_2019.csv,Bexley,13956,Aggravated assault,5,violent,2019,small,Franklin,Ohio
OIBRS_CrimeData_2019.csv,Bexley,13956,Burglary,64,property,2019,small,Franklin,Ohio
OIBRS_CrimeData_2019.csv,Bexley,13956,Larceny,230,property,2019,small,Franklin,Ohio
OIBRS_CrimeData_2019.csv,Bexley,13956,Motor vehicle theft,9,property,2019,small,Franklin,Ohio
OIBRS_CrimeData_2021.csv,Bexley,13822,Murder,0,violent,2021,small,Franklin,Ohio
OIBRS_CrimeData_2021.csv,Bexley,13822,Rape,5,violent,2021,small,Franklin,Ohio
OIBRS_CrimeData_2021.csv,Bexley,13822,Robbery,11,violent,2021,small,Franklin,Ohio
OIBRS_CrimeData_2021.csv,Bexley,13822,Aggravated assault,16,violent,2021,small,Franklin,Ohio
OIBRS_CrimeData_2021.csv,Bexley,13822,Burglary,70,property,2021,small,Franklin,Ohio
OIBRS_CrimeData_2021.csv,Bexley,13822,Larceny,306,property,2021,small,Franklin,Ohio
OIBRS_CrimeData_2021.csv,Bexley,13822,Motor vehicle theft,29,property,2021,small,Franklin,Ohio
OIBRS_CrimeData_2017.csv,Blanchester,4261,Murder,0,violent,2017,small,Clinton,Ohio
OIBRS_CrimeData_2017.csv,Blanchester,4261,Rape,7,violent,2017,small,Clinton,Ohio
OIBRS_CrimeData_2017.csv,Blanchester,4261,Robbery,2,violent,2017,small,Clinton,Ohio
OIBRS_CrimeData_2017.csv,Blanchester,4261,Aggravated assault,4,violent,2017,small,Clinton,Ohio
OIBRS_CrimeData_2017.csv,Blanchester,4261,Burglary,22,property,2017,small,Clinton,Ohio
OIBRS_CrimeData_2017.csv,Blanchester,4261,Larceny,72,property,2017,small,Clinton,Ohio
OIBRS_CrimeData_2017.csv,Blanchester,4261,Motor vehicle theft,5,property,2017,small,Clinton,Ohio
OIBRS_CrimeData_2018.csv,Blanchester,4246,Murder,0,violent,2018,small,Clinton,Ohio
OIBRS_CrimeData_2018.csv,Blanchester,4246,Rape,0,violent,2018,small,Clinton,Ohio
OIBRS_CrimeData_2018.csv,Blanchester,4246,Robbery,3,violent,2018,small,Clinton,Ohio
OIBRS_CrimeData_2018.csv,Blanchester,4246,Aggravated assault,0,violent,2018,small,Clinton,Ohio
OIBRS_CrimeData_2018.csv,Blanchester,4246,Burglary,13,property,2018,small,Clinton,Ohio
OIBRS_CrimeData_2018.csv,Blanchester,4246,Larceny,109,property,2018,small,Clinton,Ohio
OIBRS_CrimeData_2018.csv,Blanchester,4246,Motor vehicle theft,6,property,2018,small,Clinton,Ohio
OIBRS_CrimeData_2019.csv,Blanchester,4251,Murder,0,violent,2019,small,Clinton,Ohio
OIBRS_CrimeData_2019.csv,Blanchester,4251,Rape,1,violent,2019,small,Clinton,Ohio
OIBRS_CrimeData_2019.csv,Blanchester,4251,Robbery,0,violent,2019,small,Clinton,Ohio
OIBRS_CrimeData_2019.csv,Blanchester,4251,Aggravated assault,2,violent,2019,small,Clinton,Ohio
OIBRS_CrimeData_2019.csv,Blanchester,4251,Burglary,20,property,2019,small,Clinton,Ohio
OIBRS_CrimeData_2019.csv,Blanchester,4251,Larceny,81,property,2019,small,Clinton,Ohio
OIBRS_CrimeData_2019.csv,Blanchester,4251,Motor vehicle theft,1,property,2019,small,Clinton,Ohio
OIBRS_CrimeData_2020.csv,Blanchester,4264,Murder,0,violent,2020,small,Clinton,Ohio
OIBRS_CrimeData_2020.csv,Blanchester,4264,Rape,3,violent,2020,small,Clinton,Ohio
OIBRS_CrimeData_2020.csv,Blanchester,4264,Robbery,2,violent,2020,small,Clinton,Ohio
OIBRS_CrimeData_2020.csv,Blanchester,4264,Aggravated assault,10,violent,2020,small,Clinton,Ohio
OIBRS_CrimeData_2020.csv,Blanchester,4264,Burglary,13,property,2020,small,Clinton,Ohio
OIBRS_CrimeData_2020.csv,Blanchester,4264,Larceny,66,property,2020,small,Clinton,Ohio
OIBRS_CrimeData_2020.csv,Blanchester,4264,Motor vehicle theft,8,property,2020,small,Clinton,Ohio
OIBRS_CrimeData_2021.csv,Blanchester,4257,Murder,0,violent,2021,small,Clinton,Ohio
OIBRS_CrimeData_2021.csv,Blanchester,4257,Rape,1,violent,2021,small,Clinton,Ohio
OIBRS_CrimeData_2021.csv,Blanchester,4257,Robbery,0,violent,2021,small,Clinton,Ohio
OIBRS_CrimeData_2021.csv,Blanchester,4257,Aggravated assault,3,violent,2021,small,Clinton,Ohio
OIBRS_CrimeData_2021.csv,Blanchester,4257,Burglary,11,property,2021,small,Clinton,Ohio
OIBRS_CrimeData_2021.csv,Blanchester,4257,Larceny,87,property,2021,small,Clinton,Ohio
OIBRS_CrimeData_2021.csv,Blanchester,4257,Motor vehicle theft,1,property,2021,small,Clinton,Ohio
OIBRS_CrimeData_2022.csv,Blanchester,4257,Murder,0,violent,2022,small,Clinton,Ohio
OIBRS_CrimeData_2022.csv,Blanchester,4257,Rape,3,violent,2022,small,Clinton,Ohio
OIBRS_CrimeData_2022.csv,Blanchester,4257,Robbery,0,violent,2022,small,Clinton,Ohio
OIBRS_CrimeData_2022.csv,Blanchester,4257,Aggravated assault,4,violent,2022,small,Clinton,Ohio
OIBRS_CrimeData_2022.csv,Blanchester,4257,Burglary,30,property,2022,small,Clinton,Ohio
OIBRS_CrimeData_2022.csv,Blanchester,4257,Larceny,81,property,2022,small,Clinton,Ohio
OIBRS_CrimeData_2022.csv,Blanchester,4257,Motor vehicle theft,8,property,2022,small,Clinton,Ohio
OIBRS_CrimeData_2017.csv,Bloomdale,686,Murder,0,violent,2017,small,Wood,Ohio
OIBRS_CrimeData_2017.csv,Bloomdale,686,Rape,0,violent,2017,small,Wood,Ohio
OIBRS_CrimeData_2017.csv,Bloomdale,686,Robbery,0,violent,2017,small,Wood,Ohio
OIBRS_CrimeData_2017.csv,Bloomdale,686,Aggravated assault,1,violent,2017,small,Wood,Ohio
OIBRS_CrimeData_2017.csv,Bloomdale,686,Burglary,3,property,2017,small,Wood,Ohio
OIBRS_CrimeData_2017.csv,Bloomdale,686,Larceny,2,property,2017,small,Wood,Ohio
OIBRS_CrimeData_2017.csv,Bloomdale,686,Motor vehicle theft,0,property,2017,small,Wood,Ohio
OIBRS_CrimeData_2018.csv,Bloomdale,684,Murder,0,violent,2018,small,Wood,Ohio
OIBRS_CrimeData_2018.csv,Bloomdale,684,Rape,0,violent,2018,small,Wood,Ohio
OIBRS_CrimeData_2018.csv,Bloomdale,684,Robbery,0,violent,2018,small,Wood,Ohio
OIBRS_CrimeData_2018.csv,Bloomdale,684,Aggravated assault,0,violent,2018,small,Wood,Ohio
OIBRS_CrimeData_2018.csv,Bloomdale,684,Burglary,0,property,2018,small,Wood,Ohio
OIBRS_CrimeData_2018.csv,Bloomdale,684,Larceny,1,property,2018,small,Wood,Ohio
OIBRS_CrimeData_2018.csv,Bloomdale,684,Motor vehicle theft,0,property,2018,small,Wood,Ohio
OIBRS_CrimeData_2017.csv,Blue Ash,12248,Murder,2,violent,2017,small,Hamilton,Ohio
OIBRS_CrimeData_2017.csv,Blue Ash,12248,Rape,4,violent,2017,small,Hamilton,Ohio
OIBRS_CrimeData_2017.csv,Blue Ash,12248,Robbery,3,violent,2017,small,Hamilton,Ohio
OIBRS_CrimeData_2017.csv,Blue Ash,12248,Aggravated assault,9,violent,2017,small,Hamilton,Ohio
OIBRS_CrimeData_2017.csv,Blue Ash,12248,Burglary,43,property,2017,small,Hamilton,Ohio
OIBRS_CrimeData_2017.csv,Blue Ash,12248,Larceny,235,property,2017,small,Hamilton,Ohio
OIBRS_CrimeData_2017.csv,Blue Ash,12248,Motor vehicle theft,8,property,2017,small,Hamilton,Ohio
OIBRS_CrimeData_2018.csv,Blue Ash,12227,Murder,1,violent,2018,small,Hamilton,Ohio
OIBRS_CrimeData_2018.csv,Blue Ash,12227,Rape,9,violent,2018,small,Hamilton,Ohio
OIBRS_CrimeData_2018.csv,Blue Ash,12227,Robbery,2,violent,2018,small,Hamilton,Ohio
OIBRS_CrimeData_2018.csv,Blue Ash,12227,Aggravated assault,2,violent,2018,small,Hamilton,Ohio
OIBRS_CrimeData_2018.csv,Blue Ash,12227,Burglary,19,property,2018,small,Hamilton,Ohio
OIBRS_CrimeData_2018.csv,Blue Ash,12227,Larceny,234,property,2018,small,Hamilton,Ohio
OIBRS_CrimeData_2018.csv,Blue Ash,12227,Motor vehicle theft,10,property,2018,small,Hamilton,Ohio
OIBRS_CrimeData_2019.csv,Blue Ash,12307,Murder,0,violent,2019,small,Hamilton,Ohio
OIBRS_CrimeData_2019.csv,Blue Ash,12307,Rape,3,violent,2019,small,Hamilton,Ohio
OIBRS_CrimeData_2019.csv,Blue Ash,12307,Robbery,2,violent,2019,small,Hamilton,Ohio
OIBRS_CrimeData_2019.csv,Blue Ash,12307,Aggravated assault,9,violent,2019,small,Hamilton,Ohio
OIBRS_CrimeData_2019.csv,Blue Ash,12307,Burglary,17,property,2019,small,Hamilton,Ohio
OIBRS_CrimeData_2019.csv,Blue Ash,12307,Larceny,192,property,2019,small,Hamilton,Ohio
OIBRS_CrimeData_2019.csv,Blue Ash,12307,Motor vehicle theft,9,property,2019,small,Hamilton,Ohio
OIBRS_CrimeData_2020.csv,Blue Ash,12405,Murder,0,violent,2020,small,Hamilton,Ohio
OIBRS_CrimeData_2020.csv,Blue Ash,12405,Rape,8,violent,2020,small,Hamilton,Ohio
OIBRS_CrimeData_2020.csv,Blue Ash,12405,Robbery,2,violent,2020,small,Hamilton,Ohio
OIBRS_CrimeData_2020.csv,Blue Ash,12405,Aggravated assault,14,violent,2020,small,Hamilton,Ohio
OIBRS_CrimeData_2020.csv,Blue Ash,12405,Burglary,11,property,2020,small,Hamilton,Ohio
OIBRS_CrimeData_2020.csv,Blue Ash,12405,Larceny,190,property,2020,small,Hamilton,Ohio
OIBRS_CrimeData_2020.csv,Blue Ash,12405,Motor vehicle theft,10,property,2020,small,Hamilton,Ohio
